codice_comune,comune_key,comune_fonte,anno,pop_totale,pop_15_29,m0602_corrente_impegni,m0602_capitale_impegni,spesa_corrente_totale_impegni,eur_m0602_per_abitante,eur_m0602_per_giovane_15_29,pct_spesa_corrente_m0602,m0602_zero,dato_bilancio_mancante
019112,vailate,COMUNE DI VAILATE,2024,4617,702,0.0,0.0,2680959.3,0.0,0.0,0.0,True,False
019113,vescovato,COMUNE DI VESCOVATO,2024,3930,627,0.0,0.0,2294450.33,0.0,0.0,0.0,True,False
019114,volongo,COMUNE DI VOLONGO,2024,454,46,0.0,0.0,564318.07,0.0,0.0,0.0,True,False
019115,voltido,COMUNE DI VOLTIDO,2024,333,49,187.83,0.0,453727.62,0.5640540540540541,3.833265306122449,0.041397083122248546,False,False
019116,piadena drizzona,COMUNE DI PIADENA DRIZZONA,2024,4013,555,0.0,0.0,4576964.48,0.0,0.0,0.0,True,False
020001,acquanegra sul chiese,COMUNE DI ACQUANEGRA SUL CHIESE,2024,2692,383,0.0,0.0,3638135.18,0.0,0.0,0.0,True,False
020002,asola,COMUNE DI ASOLA,2024,9876,1516,0.0,0.0,8347690.09,0.0,0.0,0.0,True,False
020003,bagnolo san vito,COMUNE DI BAGNOLO SAN VITO,2024,5929,819,46000.0,0.0,4660310.85,7.758475290942823,56.166056166056165,0.9870586207784832,False,False
020007,bozzolo,COMUNE DI BOZZOLO,2024,4029,565,0.0,0.0,3427205.4,0.0,0.0,0.0,True,False
020008,canneto sull oglio,COMUNE DI CANNETO SULL'OGLIO,2024,4332,624,0.0,0.0,3843815.95,0.0,0.0,0.0,True,False
020010,casalmoro,COMUNE DI CASALMORO,2024,2206,383,0.0,0.0,1847054.06,0.0,0.0,0.0,True,False
020011,casaloldo,COMUNE DI CASALOLDO,2024,2587,366,0.0,0.0,1619121.77,0.0,0.0,0.0,True,False
020012,casalromano,COMUNE DI CASALROMANO,2024,1482,246,0.0,0.0,1213508.26,0.0,0.0,0.0,True,False
020013,castelbelforte,COMUNE DI CASTELBELFORTE,2024,3297,475,0.0,0.0,2123797.48,0.0,0.0,0.0,True,False
020014,castel d ario,COMUNE DI CASTEL D'ARIO,2024,4650,692,10493.72,0.0,2760222.64,2.2567139784946235,15.164335260115607,0.38017657879945504,False,False
020015,castel goffredo,COMUNE DI CASTEL GOFFREDO,2024,12763,2089,0.0,0.0,9424458.19,0.0,0.0,0.0,True,False
020016,castellucchio,COMUNE DI CASTELLUCCHIO,2024,5172,717,49638.67,274964.24,3633851.01,9.597577339520495,69.231059972106,1.3660072981363096,False,False
020017,castiglione delle stiviere,COMUNE DI CASTIGLIONE DELLE STIVIERE,2024,23815,3941,0.0,0.0,18673943.25,0.0,0.0,0.0,True,False
020018,cavriana,COMUNE DI CAVRIANA,2024,3734,581,300.0,0.0,3048208.75,0.08034279592929834,0.5163511187607573,0.009841845641313116,False,False
020019,ceresara,COMUNE DI CERESARA,2024,2532,373,5521.92,0.0,1827681.46,2.1808530805687205,14.80407506702413,0.30212704570521826,False,False
020020,commessaggio,COMUNE DI COMMESSAGGIO,2024,1048,146,0.0,0.0,795418.6900000001,0.0,0.0,0.0,True,False
020021,curtatone,COMUNE DI CURTATONE,2024,14675,2083,12489.31,0.0,10090895.67,0.8510603066439523,5.9958281325012,0.12376810154851199,False,False
020022,dosolo,COMUNE DI DOSOLO,2024,3253,449,41568.29,0.0,1907684.91,12.778447586842914,92.57971046770602,2.1789913932904152,False,False
020024,gazoldo degli ippoliti,COMUNE DI GAZOLDO DEGLI IPPOLITI,2024,3025,413,0.0,0.0,2375182.86,0.0,0.0,0.0,True,False
020025,gazzuolo,COMUNE DI GAZZUOLO,2024,2092,241,0.0,0.0,1654003.38,0.0,0.0,0.0,True,False
020026,goito,COMUNE DI GOITO,2024,10022,1363,0.0,0.0,6766917.89,0.0,0.0,0.0,True,False
020027,gonzaga,COMUNE DI GONZAGA,2024,8698,1429,0.0,0.0,6443160.46,0.0,0.0,0.0,True,False
020028,guidizzolo,COMUNE DI GUIDIZZOLO,2024,6014,967,5760.06,0.0,5478673.23,0.9577751912204856,5.956628748707343,0.10513603856603801,False,False
020029,magnacavallo,COMUNE DI MAGNACAVALLO,2024,1384,169,395.11,0.0,1104971.89,0.2854841040462428,2.3379289940828403,0.03575747071719626,False,False
020030,mantova,COMUNE DI MANTOVA,2024,49044,7061,606284.73,0.0,67180466.92,12.362057132370932,85.86386205919841,0.9024717418561222,False,False
020031,marcaria,COMUNE DI MARCARIA,2024,6393,835,0.0,0.0,5728864.24,0.0,0.0,0.0,True,False
020032,mariana mantovana,COMUNE DI MARIANA MANTOVANA,2024,823,110,0.0,0.0,1462505.84,0.0,0.0,0.0,True,False
020033,marmirolo,COMUNE DI MARMIROLO,2024,7646,1131,3500.0,0.0,5582370.57,0.4577556892492807,3.094606542882405,0.06269737840066034,False,False
020034,medole,COMUNE DI MEDOLE,2024,4203,631,0.0,0.0,2947789.2,0.0,0.0,0.0,True,False
020035,moglia,COMUNE DI MOGLIA,2024,5400,763,0.0,0.0,4617628.88,0.0,0.0,0.0,True,False
020036,monzambano,COMUNE DI MONZAMBANO,2024,4806,658,47660.0,0.0,2730142.52,9.916770703287558,72.43161094224924,1.7456964114825773,False,False
020037,motteggiana,COMUNE DI MOTTEGGIANA,2024,2417,368,0.0,0.0,1636221.68,0.0,0.0,0.0,True,False
020038,ostiglia,COMUNE DI OSTIGLIA,2024,6663,975,71567.63,0.0,7454652.08,10.741052078643255,73.40269743589744,0.960039841322816,False,False
020039,pegognaga,COMUNE DI PEGOGNAGA,2024,6866,986,29355.86,0.0,5951093.36,4.2755403437226915,29.772677484787017,0.4932851532344302,False,False
020041,piubega,COMUNE DI PIUBEGA,2024,1726,260,24280.0,0.0,1473554.22,14.06720741599073,93.38461538461539,1.6477167701369009,False,False
020042,poggio rusco,COMUNE DI POGGIO RUSCO,2024,6511,901,0.0,0.0,4633213.51,0.0,0.0,0.0,True,False
020043,pomponesco,COMUNE DI POMPONESCO,2024,1702,284,0.0,0.0,1652835.83,0.0,0.0,0.0,True,False
020044,ponti sul mincio,COMUNE DI PONTI SUL MINCIO,2024,2342,346,0.0,0.0,1689085.02,0.0,0.0,0.0,True,False
020045,porto mantovano,COMUNE DI PORTO MANTOVANO,2024,16653,2336,10000.0,10000.0,8313173.93,0.6004924037710923,4.280821917808219,0.12029099937284723,False,False
020046,quingentole,COMUNE DI QUINGENTOLE,2024,1029,129,0.0,0.0,971546.52,0.0,0.0,0.0,True,False
020047,quistello,COMUNE DI QUISTELLO,2024,5272,717,7078.87,0.0,4218359.35,1.3427295144157814,9.872900976290097,0.16781097608481366,False,False
020048,redondesco,COMUNE DI REDONDESCO,2024,1213,165,13980.0,0.0,1220132.71,11.525144270403958,84.72727272727273,1.14577700322451,False,False
020050,rivarolo mantovano,COMUNE DI RIVAROLO MANTOVANO,2024,2368,322,0.0,0.0,1884625.35,0.0,0.0,0.0,True,False
020051,rodigo,COMUNE DI RODIGO,2024,5171,726,0.0,0.0,4181442.56,0.0,0.0,0.0,True,False
020052,roncoferraro,COMUNE DI RONCOFERRARO,2024,6886,919,0.0,0.0,3910322.73,0.0,0.0,0.0,True,False
020053,roverbella,COMUNE DI ROVERBELLA,2024,8751,1353,0.0,0.0,5655388.61,0.0,0.0,0.0,True,False
020054,sabbioneta,COMUNE DI SABBIONETA,2024,4097,560,21141.88,0.0,3604784.62,5.160331950207469,37.75335714285715,0.5864949568054915,False,False
020055,san benedetto po,COMUNE DI SAN BENEDETTO PO,2024,6683,831,0.0,0.0,6552736.75,0.0,0.0,0.0,True,False
020056,san giacomo delle segnate,COMUNE DI SAN GIACOMO DELLE SEGNATE,2024,1514,180,0.0,0.0,2042566.66,0.0,0.0,0.0,True,False
020057,san giorgio bigarello,COMUNE DI SAN GIORGIO BIGARELLO,2024,11836,1709,8911.68,0.0,7998278.67,0.7529300439337614,5.214558221181978,0.11141997381794151,False,False
020058,san giovanni del dosso,COMUNE DI SAN GIOVANNI DEL DOSSO,2024,1254,159,1567.7,0.0,1338039.81,1.2501594896331738,9.859748427672956,0.11716392802991414,False,False
020059,san martino dall argine,COMUNE DI SAN MARTINO DALL'ARGINE,2024,1583,186,0.0,0.0,1205436.32,0.0,0.0,0.0,True,False
020060,schivenoglia,COMUNE DI SCHIVENOGLIA,2024,1090,147,0.0,0.0,993950.65,0.0,0.0,0.0,True,False
020061,sermide e felonica,COMUNE DI SERMIDE E FELONICA,2024,7087,830,56391.66,0.0,5393732.83,7.957056582474955,67.94175903614459,1.045503397690538,False,False
020062,serravalle a po,COMUNE DI SERRAVALLE A PO,2024,1422,173,0.0,0.0,739469.8699999999,0.0,0.0,0.0,True,False
020063,solferino,COMUNE DI SOLFERINO,2024,2579,340,0.0,0.0,1503082.44,0.0,0.0,0.0,True,False
020064,sustinente,COMUNE DI SUSTINENTE,2024,2034,250,5000.0,0.0,1140630.1,2.4582104228121926,20.0,0.43835420439983125,False,False
020065,suzzara,COMUNE DI SUZZARA,2024,21146,3294,75464.55,0.0,12298781.73,3.5687387685614302,22.909699453551912,0.6135937010405014,False,False
020066,viadana,COMUNE DI VIADANA,2024,19841,3165,60000.0,0.0,14786625.4,3.0240411269593266,18.95734597156398,0.4057720972629766,False,False
020068,villimpenta,COMUNE DI VILLIMPENTA,2024,2130,276,0.0,0.0,1584271.0,0.0,0.0,0.0,True,False
020070,volta mantovana,COMUNE DI VOLTA MANTOVANA,2024,7221,1065,27960.0,0.0,4655951.67,3.8720398836726213,26.253521126760564,0.6005216974256092,False,False
020071,borgo virgilio,COMUNE DI BORGO VIRGILIO,2024,15074,2198,15129.93,0.0,9962135.61,1.003710362213082,6.883498635122839,0.1518743630112058,False,False
020072,borgo mantovano,COMUNE DI BORGO MANTOVANO,2024,5351,633,4032.37,0.0,4652373.83,0.7535731638945992,6.370252764612954,0.08667338755106013,False,False
020073,borgocarbonara,COMUNE DI BORGOCARBONARA,2024,1868,237,0.0,0.0,1930470.5,0.0,0.0,0.0,True,False
097001,abbadia lariana,COMUNE DI ABBADIA LARIANA,2024,3187,468,0.0,0.0,2771977.41,0.0,0.0,0.0,True,False
097002,airuno,COMUNE DI AIRUNO,2024,2868,462,0.0,0.0,1879493.61,0.0,0.0,0.0,True,False
097003,annone di brianza,COMUNE DI ANNONE DI BRIANZA,2024,2280,372,0.0,0.0,1391880.88,0.0,0.0,0.0,True,False
097004,ballabio,COMUNE DI BALLABIO,2024,4187,699,4220.0,0.0,2817555.19,1.0078815380941009,6.037195994277539,0.1497752382979941,False,False
097005,barzago,COMUNE DI BARZAGO,2024,2362,372,0.0,0.0,2140868.26,0.0,0.0,0.0,True,False
097006,barzano,COMUNE DI BARZANO',2024,5039,753,5752.0,0.0,3344948.01,1.1414963286366342,7.6387782204515275,0.1719608192056773,False,False
097007,barzio,COMUNE DI BARZIO,2024,1265,162,10000.0,0.0,3325502.45,7.905138339920948,61.72839506172839,0.300706439112682,False,False
097008,bellano,COMUNE DI BELLANO,2024,3420,412,7900.0,0.0,5250817.93,2.309941520467836,19.174757281553397,0.15045275051081425,False,False
097009,bosisio parini,COMUNE DI BOSISIO PARINI,2024,3251,491,0.0,0.0,2134732.5,0.0,0.0,0.0,True,False
097010,brivio,COMUNE DI BRIVIO,2024,4419,737,2000.0,0.0,3148668.62,0.45259108395564607,2.7137042062415198,0.06351891041490419,False,False
097011,bulciago,COMUNE DI BULCIAGO,2024,2910,453,0.0,0.0,2094743.26,0.0,0.0,0.0,True,False
097012,calco,COMUNE DI CALCO,2024,5411,826,9600.0,0.0,3317737.76,1.7741637405285529,11.62227602905569,0.2893537914823021,False,False
097013,calolziocorte,COMUNE DI CALOLZIOCORTE,2024,13635,2083,21381.87,0.0,8786496.21,1.5681606160616062,10.264939990398464,0.24334922008689966,False,False
097014,carenno,COMUNE DI CARENNO,2024,1392,209,0.0,0.0,1002226.0,0.0,0.0,0.0,True,False
097015,casargo,COMUNE DI CASARGO,2024,836,115,1305.0,0.0,1666717.89,1.5610047846889952,11.347826086956522,0.07829759360175824,False,False
097016,casatenovo,COMUNE DI CASATENOVO,2024,13286,1929,7058.0,0.0,7791260.95,0.531235887400271,3.658890616899948,0.09058867422480568,False,False
097017,cassago brianza,COMUNE DI CASSAGO BRIANZA,2024,4425,644,0.0,0.0,2831570.05,0.0,0.0,0.0,True,False
097018,cassina valsassina,COMUNE DI CASSINA VALSASSINA,2024,541,78,0.0,0.0,1039031.28,0.0,0.0,0.0,True,False
097019,castello di brianza,COMUNE DI CASTELLO DI BRIANZA,2024,2619,424,8897.63,0.0,1464565.75,3.3973386788850704,20.984976415094337,0.6075268385867961,False,False
097020,cernusco lombardone,COMUNE DI CERNUSCO LOMBARDONE,2024,3845,608,0.0,0.0,2913805.21,0.0,0.0,0.0,True,False
097021,cesana brianza,COMUNE DI CESANA BRIANZA,2024,2350,320,0.0,0.0,1730360.69,0.0,0.0,0.0,True,False
097022,civate,COMUNE DI CIVATE,2024,3707,539,2500.0,0.0,2440640.12,0.674399784192069,4.638218923933209,0.10243214390821372,False,False
097023,colico,COMUNE DI COLICO,2024,8155,1195,0.0,0.0,6528655.029999999,0.0,0.0,0.0,True,False
097024,colle brianza,COMUNE DI COLLE BRIANZA,2024,1823,270,0.0,0.0,1457695.57,0.0,0.0,0.0,True,False
097025,cortenova,COMUNE DI CORTENOVA,2024,1150,182,2123.19,0.0,1166991.62,1.8462521739130435,11.66587912087912,0.18193703910230305,False,False
097026,costa masnaga,COMUNE DI COSTA MASNAGA,2024,4772,700,0.0,0.0,2840717.59,0.0,0.0,0.0,True,False
097027,crandola valsassina,COMUNE DI CRANDOLA VALSASSINA,2024,264,24,0.0,0.0,289194.28,0.0,0.0,0.0,True,False
097028,cremella,COMUNE DI CREMELLA,2024,1663,260,0.0,0.0,1042248.52,0.0,0.0,0.0,True,False
097029,cremeno,COMUNE DI CREMENO,2024,1730,349,1732.71,0.0,2467858.14,1.0015664739884393,4.964785100286533,0.07021108595812561,False,False
097030,dervio,COMUNE DI DERVIO,2024,2559,342,0.0,0.0,2936090.95,0.0,0.0,0.0,True,False
097031,dolzago,COMUNE DI DOLZAGO,2024,2555,370,0.0,0.0,1890143.4,0.0,0.0,0.0,True,False
097032,dorio,COMUNE DI DORIO,2024,329,48,0.0,0.0,395294.59,0.0,0.0,0.0,True,False
097033,ello,COMUNE DI ELLO,2024,1185,179,909.82,0.0,1147151.81,0.7677805907172996,5.082793296089386,0.07931121165210035,False,False
097034,erve,COMUNE DI ERVE,2024,674,122,454.66,0.0,595884.25,0.6745697329376855,3.72672131147541,0.07630005324020564,False,False
097035,esino lario,COMUNE DI ESINO LARIO,2024,755,112,0.0,0.0,1271391.62,0.0,0.0,0.0,True,False
097036,galbiate,COMUNE DI GALBIATE,2024,8413,1225,23500.0,0.0,5633359.11,2.793296089385475,19.183673469387756,0.4171578545078764,False,False
097037,garbagnate monastero,COMUNE DI GARBAGNATE MONASTERO,2024,2523,389,0.0,0.0,1938893.05,0.0,0.0,0.0,True,False
097038,garlate,COMUNE DI GARLATE,2024,2594,381,0.0,0.0,1895833.27,0.0,0.0,0.0,True,False
097039,imbersago,COMUNE DI IMBERSAGO,2024,2482,348,0.0,0.0,1333512.36,0.0,0.0,0.0,True,False
097040,introbio,COMUNE DI INTROBIO,2024,1944,307,0.0,0.0,1317747.35,0.0,0.0,0.0,True,False
097042,lecco,COMUNE DI LECCO,2024,47125,7406,280644.92,0.0,60893846.53,5.955329867374005,37.894264110180934,0.4608756647713776,False,False
097043,lierna,COMUNE DI LIERNA,2024,2155,334,0.0,0.0,1688033.51,0.0,0.0,0.0,True,False
097044,lomagna,COMUNE DI LOMAGNA,2024,5020,728,0.0,0.0,4213174.27,0.0,0.0,0.0,True,False
097045,malgrate,COMUNE DI MALGRATE,2024,4172,717,9021.79,0.0,3418145.97,2.162461649089166,12.582691771269179,0.2639381137956493,False,False
097046,mandello del lario,COMUNE DI MANDELLO DEL LARIO,2024,9900,1428,0.0,0.0,7511861.96,0.0,0.0,0.0,True,False
097047,margno,COMUNE DI MARGNO,2024,392,41,0.0,0.0,765475.24,0.0,0.0,0.0,True,False
097048,merate,COMUNE DI MERATE,2024,14882,2161,0.0,0.0,13239968.03,0.0,0.0,0.0,True,False
097049,missaglia,COMUNE DI MISSAGLIA,2024,8903,1263,0.0,0.0,5312459.39,0.0,0.0,0.0,True,False
097050,moggio,COMUNE DI MOGGIO,2024,495,61,0.0,0.0,2077195.92,0.0,0.0,0.0,True,False
097051,molteno,COMUNE DI MOLTENO,2024,3517,560,0.0,0.0,2366507.77,0.0,0.0,0.0,True,False
097052,monte marenzo,COMUNE DI MONTE MARENZO,2024,1823,333,33857.95,0.0,1579540.02,18.572654964344487,101.67552552552552,2.1435322670710173,False,False
097053,montevecchia,COMUNE DI MONTEVECCHIA,2024,2681,409,6391.0,0.0,2016687.28,2.3838120104438643,15.625916870415647,0.31690585165985674,False,False
097054,monticello brianza,COMUNE DI MONTICELLO BRIANZA,2024,4123,589,0.0,0.0,2587393.59,0.0,0.0,0.0,True,False
097055,morterone,COMUNE DI MORTERONE,2024,33,5,0.0,0.0,122731.16,0.0,0.0,0.0,True,False
097056,nibionno,COMUNE DI NIBIONNO,2024,3578,541,0.0,0.0,2731013.61,0.0,0.0,0.0,True,False
097057,oggiono,COMUNE DI OGGIONO,2024,9127,1381,0.0,0.0,6315108.99,0.0,0.0,0.0,True,False
097058,olgiate molgora,COMUNE DI OLGIATE MOLGORA,2024,6284,925,0.0,0.0,3692490.04,0.0,0.0,0.0,True,False
097059,olginate,COMUNE DI OLGINATE,2024,6921,1073,0.0,0.0,5363580.11,0.0,0.0,0.0,True,False
097060,oliveto lario,COMUNE DI OLIVETO LARIO,2024,1171,152,0.0,0.0,1199981.85,0.0,0.0,0.0,True,False
097061,osnago,COMUNE DI OSNAGO,2024,4712,738,0.0,0.0,3693753.81,0.0,0.0,0.0,True,False
097062,paderno d adda,COMUNE DI PADERNO D'ADDA,2024,3878,617,0.0,0.0,2571483.29,0.0,0.0,0.0,True,False
097063,pagnona,COMUNE DI PAGNONA,2024,317,38,0.0,0.0,263690.23,0.0,0.0,0.0,True,False
097064,parlasco,COMUNE DI PARLASCO,2024,137,18,0.0,0.0,138341.23,0.0,0.0,0.0,True,False
097065,pasturo,COMUNE DI PASTURO,2024,1972,285,1920.0,0.0,1287296.26,0.973630831643002,6.7368421052631575,0.14914981575414504,False,False
097067,perledo,COMUNE DI PERLEDO,2024,841,105,2103.43,0.0,1673760.62,2.501105826397146,20.032666666666664,0.12567089790892558,False,False
097068,pescate,COMUNE DI PESCATE,2024,2165,338,0.0,0.0,1773704.61,0.0,0.0,0.0,True,False
097069,premana,COMUNE DI PREMANA,2024,2169,400,0.0,0.0,1435462.62,0.0,0.0,0.0,True,False
097070,primaluna,COMUNE DI PRIMALUNA,2024,2274,348,0.0,0.0,1377355.44,0.0,0.0,0.0,True,False
097071,robbiate,COMUNE DI ROBBIATE,2024,6324,1006,0.0,0.0,4283111.86,0.0,0.0,0.0,True,False
097072,rogeno,COMUNE DI ROGENO,2024,2991,470,0.0,0.0,1708898.75,0.0,0.0,0.0,True,False
097074,santa maria hoe,COMUNE DI SANTA MARIA HOE',2024,2113,357,11507.84,0.0,1504484.61,5.446209181258873,32.23484593837535,0.7649024738112807,False,False
097075,sirone,COMUNE DI SIRONE,2024,2348,363,0.0,0.0,1700705.25,0.0,0.0,0.0,True,False
097076,sirtori,COMUNE DI SIRTORI,2024,2774,413,0.0,0.0,1764456.32,0.0,0.0,0.0,True,False
097077,sueglio,COMUNE DI SUEGLIO,2024,144,12,0.0,0.0,285938.07,0.0,0.0,0.0,True,False
097078,suello,COMUNE DI SUELLO,2024,1741,250,0.0,0.0,1114903.76,0.0,0.0,0.0,True,False
097079,taceno,COMUNE DI TACENO,2024,594,92,0.0,0.0,502919.2,0.0,0.0,0.0,True,False
097082,valgreghentino,COMUNE DI VALGREGHENTINO,2024,3360,561,0.0,0.0,2363848.49,0.0,0.0,0.0,True,False
097083,valmadrera,COMUNE DI VALMADRERA,2024,11284,1745,0.0,0.0,10292019.16,0.0,0.0,0.0,True,False
097084,varenna,COMUNE DI VARENNA,2024,681,69,0.0,0.0,2150578.5300000003,0.0,0.0,0.0,True,False
097086,vercurago,COMUNE DI VERCURAGO,2024,2695,385,0.0,0.0,1875462.45,0.0,0.0,0.0,True,False
097090,vigano,COMUNE DI VIGANO',2024,2067,255,0.0,0.0,1469421.45,0.0,0.0,0.0,True,False
097091,verderio,COMUNE DI VERDERIO,2024,5452,927,0.0,0.0,3745058.67,0.0,0.0,0.0,True,False
097092,la valletta brianza,COMUNE DI LA VALLETTA BRIANZA,2024,4644,790,0.0,0.0,3434559.05,0.0,0.0,0.0,True,False
097093,valvarrone,COMUNE DI VALVARRONE,2024,486,59,0.0,0.0,836039.77,0.0,0.0,0.0,True,False
098001,abbadia cerreto,COMUNE DI ABBADIA CERRETO,2024,273,30,0.0,0.0,239474.86,0.0,0.0,0.0,True,False
098002,bertonico,COMUNE DI BERTONICO,2024,1063,154,0.0,0.0,1102001.08,0.0,0.0,0.0,True,False
098003,boffalora d adda,COMUNE DI BOFFALORA D'ADDA,2024,1744,257,0.0,0.0,1030770.13,0.0,0.0,0.0,True,False
098004,borghetto lodigiano,COMUNE DI BORGHETTO LODIGIANO,2024,4361,640,0.0,0.0,2544036.18,0.0,0.0,0.0,True,False
098005,borgo san giovanni,COMUNE DI BORGO SAN GIOVANNI,2024,2466,402,0.0,0.0,1189994.93,0.0,0.0,0.0,True,False
098006,brembio,COMUNE DI BREMBIO,2024,2738,442,0.0,0.0,1617992.68,0.0,0.0,0.0,True,False
098008,casaletto lodigiano,COMUNE DI CASALETTO LODIGIANO,2024,2988,440,0.0,0.0,1676836.89,0.0,0.0,0.0,True,False
098009,casalmaiocco,COMUNE DI CASALMAIOCCO,2024,3179,506,0.0,0.0,2143903.63,0.0,0.0,0.0,True,False
098010,casalpusterlengo,COMUNE DI CASALPUSTERLENGO,2024,15630,2457,0.0,0.0,10600813.38,0.0,0.0,0.0,True,False
098011,caselle landi,COMUNE DI CASELLE LANDI,2024,1444,167,0.0,0.0,1140658.51,0.0,0.0,0.0,True,False
098012,caselle lurani,COMUNE DI CASELLE LURANI,2024,3071,486,0.0,0.0,1611892.26,0.0,0.0,0.0,True,False
098013,castelnuovo bocca d adda,COMUNE DI CASTELNUOVO BOCCA D'ADDA,2024,1531,221,2000.0,0.0,1443768.74,1.3063357282821686,9.049773755656108,0.13852634044424594,False,False
098014,castiglione d adda,COMUNE DI CASTIGLIONE D'ADDA,2024,4503,709,0.0,0.0,3035183.96,0.0,0.0,0.0,True,False
098015,castiraga vidardo,COMUNE DI CASTIRAGA VIDARDO,2024,3045,450,0.0,0.0,2389731.45,0.0,0.0,0.0,True,False
098017,cavenago d adda,COMUNE DI CAVENAGO D'ADDA,2024,2128,302,0.0,0.0,1567703.56,0.0,0.0,0.0,True,False
098018,cervignano d adda,COMUNE DI CERVIGNANO D'ADDA,2024,2233,347,0.0,0.0,1224297.22,0.0,0.0,0.0,True,False
098019,codogno,COMUNE DI CODOGNO,2024,15684,2271,0.0,0.0,13743678.23,0.0,0.0,0.0,True,False
098020,comazzo,COMUNE DI COMAZZO,2024,2341,317,0.0,0.0,1309017.98,0.0,0.0,0.0,True,False
098021,cornegliano laudense,COMUNE DI CORNEGLIANO LAUDENSE,2024,2841,435,0.0,0.0,2036215.47,0.0,0.0,0.0,True,False
098022,corno giovine,COMUNE DI CORNO GIOVINE,2024,1134,150,0.0,0.0,843929.7,0.0,0.0,0.0,True,False
098023,cornovecchio,COMUNE DI CORNOVECCHIO,2024,197,15,0.0,0.0,245105.63,0.0,0.0,0.0,True,False
098024,corte palasio,COMUNE DI CORTE PALASIO,2024,1536,272,0.0,0.0,850784.14,0.0,0.0,0.0,True,False
098025,crespiatica,COMUNE DI CRESPIATICA,2024,2188,311,0.0,0.0,1424594.09,0.0,0.0,0.0,True,False
098026,fombio,COMUNE DI FOMBIO,2024,2256,334,0.0,0.0,1618223.23,0.0,0.0,0.0,True,False
098027,galgagnano,COMUNE DI GALGAGNANO,2024,1319,201,0.0,0.0,1059925.61,0.0,0.0,0.0,True,False
098028,graffignana,COMUNE DI GRAFFIGNANA,2024,2616,398,0.0,0.0,1943348.73,0.0,0.0,0.0,True,False
098029,guardamiglio,COMUNE DI GUARDAMIGLIO,2024,2660,402,0.0,0.0,1901507.19,0.0,0.0,0.0,True,False
098030,livraga,COMUNE DI LIVRAGA,2024,2500,332,0.0,0.0,2019808.01,0.0,0.0,0.0,True,False
098031,lodi,COMUNE DI LODI,2024,45158,6652,114720.48,0.0,48839182.98,2.5404242880552723,17.24601322910403,0.23489434712079207,False,False
098032,lodi vecchio,COMUNE DI LODI VECCHIO,2024,7684,1257,2000.0,0.0,5927789.95,0.2602811035918792,1.5910898965791567,0.03373938713870926,False,False
098033,maccastorna,COMUNE DI MACCASTORNA,2024,61,9,0.0,0.0,188721.66,0.0,0.0,0.0,True,False
098034,mairago,COMUNE DI MAIRAGO,2024,1375,204,0.0,0.0,1023689.97,0.0,0.0,0.0,True,False
098035,maleo,COMUNE DI MALEO,2024,3034,403,13200.0,0.0,2602259.19,4.350692155570204,32.754342431761785,0.5072515470682227,False,False
098036,marudo,COMUNE DI MARUDO,2024,1763,266,0.0,0.0,1016679.26,0.0,0.0,0.0,True,False
098037,massalengo,COMUNE DI MASSALENGO,2024,4461,658,56136.46,45000.0,2798238.19,12.583828737951132,85.31376899696049,2.006135867940534,False,False
098038,meleti,COMUNE DI MELETI,2024,452,60,0.0,0.0,394563.7,0.0,0.0,0.0,True,False
098039,merlino,COMUNE DI MERLINO,2024,1688,267,0.0,0.0,1103869.6,0.0,0.0,0.0,True,False
098040,montanaso lombardo,COMUNE DI MONTANASO LOMBARDO,2024,2236,272,0.0,0.0,2806174.16,0.0,0.0,0.0,True,False
098041,mulazzano,COMUNE DI MULAZZANO,2024,5821,864,0.0,0.0,3338491.24,0.0,0.0,0.0,True,False
098042,orio litta,COMUNE DI ORIO LITTA,2024,2034,281,0.0,0.0,1343659.11,0.0,0.0,0.0,True,False
098043,ospedaletto lodigiano,COMUNE DI OSPEDALETTO LODIGIANO,2024,1991,359,0.0,0.0,1524633.9,0.0,0.0,0.0,True,False
098044,ossago lodigiano,COMUNE DI OSSAGO LODIGIANO,2024,1415,207,0.0,0.0,983838.94,0.0,0.0,0.0,True,False
098045,pieve fissiraga,COMUNE DI PIEVE FISSIRAGA,2024,1753,316,0.0,0.0,1583641.1,0.0,0.0,0.0,True,False
098046,salerano sul lambro,COMUNE DI SALERANO SUL LAMBRO,2024,2657,394,0.0,0.0,1565662.86,0.0,0.0,0.0,True,False
098047,san fiorano,COMUNE DI SAN FIORANO,2024,1879,275,0.0,0.0,1245839.39,0.0,0.0,0.0,True,False
098048,san martino in strada,COMUNE DI SAN MARTINO IN STRADA,2024,3776,545,0.0,0.0,2546037.79,0.0,0.0,0.0,True,False
098049,san rocco al porto,COMUNE DI SAN ROCCO AL PORTO,2024,3381,499,43900.08,0.0,2647423.84,12.984347826086957,87.9761122244489,1.6582188064001118,False,False
098050,sant angelo lodigiano,COMUNE DI SANT'ANGELO LODIGIANO,2024,13408,2110,8000.0,0.0,8031506.58,0.5966587112171837,3.7914691943127963,0.09960771270388474,False,False
098051,santo stefano lodigiano,COMUNE DI SANTO STEFANO LODIGIANO,2024,1839,228,0.0,0.0,1198697.58,0.0,0.0,0.0,True,False
098052,secugnago,COMUNE DI SECUGNAGO,2024,1998,283,4540.0,0.0,1499354.51,2.2722722722722724,16.042402826855124,0.302796968276702,False,False
